song_name,link
You Need To Calm Down (Acoustic),https://genius.com/Jason-chen-you-need-to-calm-down-acoustic-lyrics
Better Man,https://genius.com/Lauren-duski-better-man-lyrics
Renegade,https://genius.com/Josh-rabenold-renegade-lyrics
Cruel Summer (Mixed) [Sep. 2023],https://genius.com/Taylor-swift-cruel-summer-mixed-sep-2023-lyrics
Fifteen (Pop Mix Edit),https://genius.com/Taylor-swift-fifteen-pop-mix-edit-lyrics
The Fate of Ophelia (Loud Luxury Remix / Extended Version),https://genius.com/Taylor-swift-and-loud-luxury-the-fate-of-ophelia-loud-luxury-remix-extended-version-lyrics
Blank Space,https://genius.com/Daniel-jang-blank-space-lyrics
You’re on Your Own Kid (Sped Up) - From Sprinkler Splashes to Fireplace Ashes,https://genius.com/Hiko-youre-on-your-own-kid-sped-up-from-sprinkler-splashes-to-fireplace-ashes-lyrics
Shake It Off,https://genius.com/The-moonies-shake-it-off-lyrics
I Knew You Were Trouble (Live Cover),https://genius.com/Big-time-rush-i-knew-you-were-trouble-live-cover-lyrics
Everything Has Changed,https://genius.com/Kidz-bop-kids-everything-has-changed-lyrics
­midnight rain,https://genius.com/Kat-victoria-midnight-rain-lyrics
I Can Do It With a Broken Heart (Broken Hearted Showgirl Version),https://genius.com/Taylor-swift-i-can-do-it-with-a-broken-heart-broken-hearted-showgirl-version-lyrics
Florida!!!,https://genius.com/Charlie-morningstar-ai-florida-lyrics
But Daddy I Love Him (Clean),https://genius.com/Taylor-swift-but-daddy-i-love-him-clean-lyrics
The Archer,https://genius.com/Maddie-wilson-the-archer-lyrics
But Daddy I Love Bill Cosby,https://genius.com/Wowpoops-but-daddy-i-love-bill-cosby-lyrics
Cruel Summer,https://genius.com/The-animal-in-me-cruel-summer-lyrics
Mean,https://genius.com/Daphne-gale-mean-lyrics
Girl At Home,https://genius.com/Calicoco-girl-at-home-lyrics
We Were Happy (Demo 1),https://genius.com/Taylor-swift-we-were-happy-demo-1-lyrics
New Year’s Day,https://genius.com/Bailey-rushlow-new-years-day-lyrics
Anti-Hero,https://genius.com/Charlie-morningstar-ai-anti-hero-lyrics
Trouble,https://genius.com/B-don-trouble-lyrics
Wildest Dreams,https://genius.com/Sophie-powers-wildest-dreams-lyrics
22,https://genius.com/Antony-kos-22-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Peter-hollens-we-are-never-ever-getting-back-together-lyrics
Love Story (Water Under the Bridge Remix),https://genius.com/Left-at-london-love-story-water-under-the-bridge-remix-lyrics
Labyrinth (Clean),https://genius.com/Taylor-swift-labyrinth-clean-lyrics
The Fate of Ophelia (Grabbitz Remix),https://genius.com/Grabbitz-the-fate-of-ophelia-grabbitz-remix-lyrics
Sanctuary,https://genius.com/Taylor-swift-sanctuary-lyrics
Scared Of Goodbye*,https://genius.com/Taylor-swift-scared-of-goodbye-lyrics
Call It What You Want,https://genius.com/Nightcore-by-halocene-call-it-what-you-want-lyrics
Bad Blood,https://genius.com/Brooklyn-duo-bad-blood-lyrics
I Forgot That You Existed,https://genius.com/Bailey-rushlow-i-forgot-that-you-existed-lyrics
Don’t Blame Me,https://genius.com/Josh-rabenold-dont-blame-me-lyrics
I Knew You Were Trouble (Cover),https://genius.com/Since-september-i-knew-you-were-trouble-cover-lyrics
Champagne Problems,https://genius.com/Ryan-sykes-champagne-problems-lyrics
The Eras Tour betty Speeches,https://genius.com/Taylor-swift-the-eras-tour-betty-speeches-annotated
The Man,https://genius.com/Anya-marina-the-man-lyrics
Picture to Burn (Rhapsody Exclusive),https://genius.com/Taylor-swift-picture-to-burn-rhapsody-exclusive-lyrics
Out Of The Woods,https://genius.com/Tiffany-alvord-out-of-the-woods-lyrics
Delicate,https://genius.com/Ali-brustofski-delicate-lyrics
deja vu (Live From Glastonbury (A BBC Recording)),https://genius.com/Olivia-rodrigo-deja-vu-live-from-glastonbury-a-bbc-recording-lyrics
Who’s Afraid of Little Old Me?,https://genius.com/Charlie-morningstar-ai-whos-afraid-of-little-old-me-lyrics
Wet Vagina (Live From SoHoe),https://genius.com/Virgin-cupcakke-remixes-wet-vagina-live-from-sohoe-lyrics
You Need To Calm Down,https://genius.com/Frank-usa-you-need-to-calm-down-lyrics
Welcome To New York,https://genius.com/Coheed-and-cambria-welcome-to-new-york-lyrics
Maroon,https://genius.com/Josh-rabenold-maroon-lyrics
Lover,https://genius.com/John-von-dawn-lover-lyrics
Look What You Made Me Do,https://genius.com/Secret-rule-look-what-you-made-me-do-lyrics
I Don’t Wanna Live Forever,https://genius.com/Sapphire-uk-i-dont-wanna-live-forever-lyrics
Me!,https://genius.com/Haley-klinkhammer-me-lyrics
Me!,https://genius.com/Tiffany-alvord-me-lyrics
Blank Space,https://genius.com/Josh-rabenold-blank-space-lyrics
We Are Never Ever Getting Back Together (Apple Music Home Session),https://genius.com/Thomas-headon-we-are-never-ever-getting-back-together-apple-music-home-session-lyrics
Never Grow Up,https://genius.com/Caleb-and-kelsey-never-grow-up-lyrics
Message In A Bottle,https://genius.com/Adam-devine-message-in-a-bottle-lyrics
Frontseat,https://genius.com/Taylor-swift-frontseat-lyrics
Anti-Hero - versão em português,https://genius.com/The-kira-justice-anti-hero-versao-em-portugues-lyrics
ME!,https://genius.com/Viki-gabor-me-lyrics
Sad Beautiful Tragic,https://genius.com/Happy-just-to-see-you-sad-beautiful-tragic-lyrics
I’m Only Wet When I’m With You,https://genius.com/Virgin-cupcakke-remixes-im-only-wet-when-im-with-you-lyrics
We Were Happy (Demo 2),https://genius.com/Taylor-swift-we-were-happy-demo-2-lyrics
New Year’s Day (Acoustic),https://genius.com/Tiffany-alvord-new-years-day-acoustic-lyrics
i’mgonNagetyoubAck.,https://genius.com/Jacqueline-ivy-imgonnagetyouback-lyrics
Blank Space,https://genius.com/Ashli-willow-blank-space-lyrics
False God,https://genius.com/Josh-rabenold-false-god-lyrics
Starlight,https://genius.com/Adult-mom-starlight-lyrics
Wildest Dreams,https://genius.com/Josh-rabenold-wildest-dreams-lyrics
Karma (Mixed),https://genius.com/Taylor-swift-karma-mixed-lyrics
I Knew You Were Trouble. (Mixed),https://genius.com/Taylor-swift-i-knew-you-were-trouble-mixed-lyrics
Fortnight [BLOND:ISH Remix] [Mixed],https://genius.com/Taylor-swift-and-blond-ish-fortnight-blond-ish-remix-mixed-lyrics
Miss Americana & The Heartbreak Prince,https://genius.com/Charlie-morningstar-ai-miss-americana-and-the-heartbreak-prince-lyrics
The Archer,https://genius.com/Kait-weston-the-archer-lyrics
Cruel Summer (Mixed) [2023 MegaMix],https://genius.com/Taylor-swift-cruel-summer-mixed-2023-megamix-lyrics
Anti-Hero (Japanese Citypop Version),https://genius.com/Isaa-corva-anti-hero-japanese-citypop-version-lyrics
Clean,https://genius.com/Josh-rabenold-clean-lyrics
Shake It Off,https://genius.com/Operacion-triunfo-2017-shake-it-off-lyrics
Odest Daughter,https://genius.com/Taylor-swift-odest-daughter-lyrics
Everything Has Changed,https://genius.com/Hit-like-a-girl-and-good-looking-friends-everything-has-changed-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Caitlin-hart-we-are-never-ever-getting-back-together-lyrics
Gorgeous,https://genius.com/Journiie-gorgeous-lyrics
Runaway (U & I) / Love Story (Mixed),https://genius.com/Galantis-and-taylor-swift-runaway-u-and-i-love-story-mixed-lyrics
Eyes Open,https://genius.com/Ali-brustofski-eyes-open-lyrics
’tis the damn season,https://genius.com/Ryan-sykes-tis-the-damn-season-lyrics
Lavender Haze (Mixed) [2022 MegaMix],https://genius.com/Taylor-swift-lavender-haze-mixed-2022-megamix-lyrics
Fortnight (Japanese Version),https://genius.com/One-project-fortnight-japanese-version-lyrics
Lover,https://genius.com/Sapphire-uk-lover-lyrics
This Is Why We Can’t Have Nice Things (Commentary),https://genius.com/Taylor-swift-this-is-why-we-cant-have-nice-things-commentary-lyrics
Our Thong,https://genius.com/Virgin-cupcakke-remixes-our-thong-lyrics
Sweat and Vanilla [Poem],https://genius.com/Taylor-swift-sweat-and-vanilla-poem-annotated
London Boy,https://genius.com/Rachael-evangeline-london-boy-lyrics
The Lucky One,https://genius.com/Weakened-friend-the-lucky-one-lyrics
Holy Ground,https://genius.com/Chris-farren-holy-ground-lyrics
I Knew You Were Trouble,https://genius.com/Gabe-goodman-i-knew-you-were-trouble-lyrics
Lavender Haze,https://genius.com/Krgkgm-lavender-haze-lyrics
Fortnight (Mixed),https://genius.com/Taylor-swift-fortnight-mixed-lyrics
Red,https://genius.com/I-wish-i-could-skateboard-red-lyrics
ËDP4452.0,https://genius.com/Yeat-edp44520-lyrics
I Can See You (Logan’s Version),https://genius.com/Logan-matthew-barnes-i-can-see-you-logans-version-lyrics
Treacherous,https://genius.com/Mandancing-treacherous-lyrics
Nothing New,https://genius.com/Josh-rabenold-nothing-new-lyrics
Look What You Made Me Do,https://genius.com/Halocene-look-what-you-made-me-do-lyrics
All You Had To Do Was Stay,https://genius.com/Ashli-willow-all-you-had-to-do-was-stay-lyrics
sçs-y,https://genius.com/Ta-ku-scs-y-lyrics
Lover,https://genius.com/Coco-quinn-lover-lyrics
I love London (unreleased),https://genius.com/Taylor-swift-i-love-london-unreleased-lyrics
I Knew You Were Trouble (Acoustic Cover),https://genius.com/Cher-lloyd-i-knew-you-were-trouble-acoustic-cover-lyrics
...Ready For It?,https://genius.com/Nightcore-by-halocene-ready-for-it-lyrics
Exile,https://genius.com/When-snakes-sing-exile-lyrics
End Game,https://genius.com/Mike-tompkins-and-andie-case-end-game-lyrics
Blank Space (Cover),https://genius.com/Ethan-bortnick-blank-space-cover-lyrics
Call It What You Want,https://genius.com/Charlie-morningstar-ai-call-it-what-you-want-lyrics
What I Want,https://genius.com/Taylor-swift-what-i-want-lyrics
Munchies,https://genius.com/Xmas-emo-munchies-lyrics
Lover,https://genius.com/John-michael-howell-lover-lyrics
Speak Now,https://genius.com/Suy-galvez-speak-now-lyrics
I’m Only Me When I’m With You (Commentary),https://genius.com/Taylor-swift-im-only-me-when-im-with-you-commentary-lyrics
Delicate,https://genius.com/Bailey-rushlow-delicate-lyrics
Clitmas Must Be Something Whore,https://genius.com/Virgin-cupcakke-remixes-clitmas-must-be-something-whore-lyrics
us. (Apple Music Live),https://genius.com/Gracie-abrams-us-apple-music-live-lyrics
Style (Karaoke Version),https://genius.com/Taylor-swift-style-karaoke-version-lyrics
You’re Not Sorry,https://genius.com/Pickin-on-series-youre-not-sorry-lyrics
Red,https://genius.com/Josh-rabenold-red-lyrics
Ours,https://genius.com/Caitlin-hart-ours-lyrics
Anti-Hero,https://genius.com/Midnite-string-quartet-anti-hero-lyrics
Love Story,https://genius.com/Vitamin-string-quartet-love-story-lyrics
Wildest Dreams 2.0,https://genius.com/Kayla-divenere-wildest-dreams-20-lyrics
Blank Space,https://genius.com/Midnite-string-quartet-blank-space-lyrics
Cowboy Like Me,https://genius.com/Marcellus-ko-cowboy-like-me-lyrics
Out of The Woods,https://genius.com/Megvn-out-of-the-woods-lyrics
Tell Me Why (Rhapsody Exclusive),https://genius.com/Taylor-swift-tell-me-why-rhapsody-exclusive-lyrics
Mr. Perfectly Fine,https://genius.com/Josh-rabenold-mr-perfectly-fine-lyrics
CRUEL SUMMER,https://genius.com/Absnt-mind-cruel-summer-lyrics
Mine,https://genius.com/Suy-galvez-mine-lyrics
"Study, its good!",https://genius.com/Taylor-swift-study-its-good-annotated
Bad Blood,https://genius.com/Nightcore-by-halocene-bad-blood-lyrics
Violin Solo,https://genius.com/Taylor-swift-violin-solo-lyrics
Delicate,https://genius.com/Caitlin-hart-delicate-lyrics
Don’t Blame Me (Canciones Confinadas 5),https://genius.com/Zahara-dont-blame-me-canciones-confinadas-5-lyrics
Anti-Hero (Pop Punk Version),https://genius.com/Sean-michael-anti-hero-pop-punk-version-lyrics
Shake It Off (Charles Brockman III Edit),https://genius.com/Taylor-swift-shake-it-off-charles-brockman-iii-edit-lyrics
Red,https://genius.com/Ana-gallo-red-lyrics
Champagne problems,https://genius.com/Charlie-morningstar-ai-champagne-problems-lyrics
You’re Losing Me (Cover),https://genius.com/Dih-official-youre-losing-me-cover-lyrics
Should’ve Sucked Dick,https://genius.com/Virgin-cupcakke-remixes-shouldve-sucked-dick-lyrics
exile,https://genius.com/Midnite-string-quartet-exile-lyrics
Anti-Hero,https://genius.com/Vitamin-string-quartet-anti-hero-lyrics
You Belong With Me (Radio Mix),https://genius.com/Taylor-swift-you-belong-with-me-radio-mix-lyrics
Love Story (Cover),https://genius.com/Conan-gray-love-story-cover-lyrics
The Story Of Us (Radio Edit),https://genius.com/Taylor-swift-the-story-of-us-radio-edit-lyrics
swag bucks 2,https://genius.com/Taylor-swift-swag-bucks-2-lyrics
Paper Rings,https://genius.com/Journiie-paper-rings-lyrics
Shake It Off,https://genius.com/Kate-rusby-shake-it-off-lyrics
Don’t Stop Me Now (Melodyne),https://genius.com/There-i-ruined-it-dont-stop-me-now-melodyne-lyrics
Bad Blood,https://genius.com/Ashli-willow-bad-blood-lyrics
Bad Blood [Remix] [Mixed] [Life Of The Party Mix: DJ Flammzy],https://genius.com/Taylor-swift-bad-blood-remix-mixed-life-of-the-party-mix-dj-flammzy-lyrics
Enchanted (Ashli’s Version),https://genius.com/Violet-akira-enchanted-ashlis-version-lyrics
Holy Ground,https://genius.com/Josh-rabenold-holy-ground-lyrics
Invagina,https://genius.com/Virgin-cupcakke-remixes-invagina-lyrics
Welcome to New York,https://genius.com/Ashli-willow-welcome-to-new-york-lyrics
Soon You’ll Get Better,https://genius.com/Charlie-morningstar-ai-soon-youll-get-better-lyrics
Blank Space,https://genius.com/Twelve-swe-blank-space-lyrics
I Knew You Were Trouble,https://genius.com/Midnite-string-quartet-i-knew-you-were-trouble-lyrics
This is me trying,https://genius.com/Ryan-sykes-this-is-me-trying-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Apparitions-we-are-never-ever-getting-back-together-lyrics
Beautiful Ghosts,https://genius.com/Finty-williams-beautiful-ghosts-lyrics
Safe & Sound,https://genius.com/Sangerine-safe-and-sound-lyrics
EMP,https://genius.com/Taylor-swift-emp-lyrics
That’s What You Get (Live in the UK 2008),https://genius.com/Paramore-thats-what-you-get-live-in-the-uk-2008-lyrics
Cold As You (Demo Version One),https://genius.com/Taylor-swift-cold-as-you-demo-version-one-lyrics
Love Story,https://genius.com/Carol-banawa-love-story-lyrics
Love Story (Funk Remix),https://genius.com/Beav1s-love-story-funk-remix-lyrics
Call It What You Want (Karaoke Version),https://genius.com/Taylor-swift-call-it-what-you-want-karaoke-version-lyrics
Lover,https://genius.com/Kidd-snooze-lover-lyrics
No hay Tiempo,https://genius.com/Leandro-carnarios-no-hay-tiempo-lyrics
The Smallest Man Who Ever Lived,https://genius.com/Call-it-off-the-smallest-man-who-ever-lived-lyrics
Blank Space (Ashli’s Version) [Instrumental],https://genius.com/Violet-akira-blank-space-ashlis-version-instrumental-lyrics
All Too Well,https://genius.com/The-jack-knives-all-too-well-lyrics
​cardigan,https://genius.com/Midnite-string-quartet-cardigan-lyrics
You Belong With Me / We Are Never Ever Getting Back Together,https://genius.com/Jazzb-you-belong-with-me-we-are-never-ever-getting-back-together-lyrics
You Belong With Me,https://genius.com/Vitamin-string-quartet-you-belong-with-me-lyrics
Shake It Off - Cover,https://genius.com/Adollz-shake-it-off-cover-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Bella-huxley-we-are-never-ever-getting-back-together-lyrics
Shake It Off,https://genius.com/Midnite-string-quartet-shake-it-off-lyrics
Anti-Hero,https://genius.com/Colson-lin-anti-hero-annotated
Shake It Off / Backseat Freestyle (Mixed),https://genius.com/Taylor-swift-and-kendrick-lamar-shake-it-off-backseat-freestyle-mixed-lyrics
You Belong With Me,https://genius.com/Midnite-string-quartet-you-belong-with-me-lyrics
Love Story,https://genius.com/Call-it-off-love-story-lyrics
State of Grace,https://genius.com/Josh-rabenold-state-of-grace-lyrics
august,https://genius.com/Damon-r-august-lyrics
Two Is Better Than One,https://genius.com/Natasia-and-nasser-phl-two-is-better-than-one-lyrics
Dress (Karaoke Version),https://genius.com/Taylor-swift-dress-karaoke-version-lyrics
White Horse (Live from Vegas),https://genius.com/Taylor-swift-white-horse-live-from-vegas-lyrics
Anti-Hero – Acoustic,https://genius.com/Julian-velard-anti-hero-acoustic-lyrics
willow instrumental version,https://genius.com/Taylor-swift-willow-instrumental-version-lyrics
Clean,https://genius.com/Ashli-willow-clean-lyrics
You Belong with Me,https://genius.com/Charlie-morningstar-ai-you-belong-with-me-lyrics
You Belong With Me (Pop Remix),https://genius.com/Taylor-swift-you-belong-with-me-pop-remix-lyrics
Guitar Solo,https://genius.com/Taylor-swift-guitar-solo-lyrics
Love Story,https://genius.com/Midnite-string-quartet-love-story-lyrics
Chroma / Bad Blood [Mixed],https://genius.com/Virtual-riot-and-taylor-swift-chroma-bad-blood-mixed-lyrics
Cardigan,https://genius.com/Sophia-angelie-cardigan-lyrics
Better Than Revenge,https://genius.com/Always-grounded-better-than-revenge-lyrics
Delicate (Karaoke Version),https://genius.com/Taylor-swift-delicate-karaoke-version-lyrics
Our Song (Live from Vegas),https://genius.com/Taylor-swift-our-song-live-from-vegas-lyrics
All You Had to Do Was Stay (Karaoke Version),https://genius.com/Taylor-swift-all-you-had-to-do-was-stay-karaoke-version-lyrics
Cruel Summer,https://genius.com/Midnite-string-quartet-cruel-summer-lyrics
Don’t Blame Me,https://genius.com/Midnite-string-quartet-dont-blame-me-lyrics
Lover - Cover,https://genius.com/Angela-torres-lover-cover-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Charlie-morningstar-ai-we-are-never-ever-getting-back-together-lyrics
"No body, no crime",https://genius.com/Charlie-morningstar-ai-no-body-no-crime-lyrics
Enchanted,https://genius.com/Charlie-morningstar-ai-enchanted-lyrics
Voyage / I Knew You Were Trouble. (Mixed),https://genius.com/Chyl-never-sleep-cesqeaux-and-taylor-swift-voyage-i-knew-you-were-trouble-mixed-lyrics
Shake It Off (Karaoke Version),https://genius.com/Taylor-swift-shake-it-off-karaoke-version-lyrics
Blank Space,https://genius.com/Jam-jar-blank-space-lyrics
Ruin,https://genius.com/Taylor-swift-ruin-lyrics
Tim McGraw (Rhapsody Exclusive),https://genius.com/Taylor-swift-tim-mcgraw-rhapsody-exclusive-lyrics
Out Of The Woods,https://genius.com/Ashli-willow-out-of-the-woods-lyrics
Tim Mcgraw,https://genius.com/Lil-soda-boi-tim-mcgraw-lyrics
We Are Never Ever Getting Back Together (iTunes Session),https://genius.com/Jimmy-eat-world-we-are-never-ever-getting-back-together-itunes-session-lyrics
Lavender Haze,https://genius.com/Charlie-morningstar-ai-lavender-haze-lyrics
Blank Space (juliattack flip),https://genius.com/Juliattack-blank-space-juliattack-flip-lyrics
Wildest Dreams,https://genius.com/Ashli-willow-wildest-dreams-lyrics
Mean,https://genius.com/Midnite-string-quartet-mean-lyrics
Style,https://genius.com/Ashli-willow-style-lyrics
Shake It Off,https://genius.com/Charlie-morningstar-ai-shake-it-off-lyrics
This Love,https://genius.com/Ashli-willow-this-love-lyrics
How You Get The Girl,https://genius.com/Ashli-willow-how-you-get-the-girl-lyrics
Illicit Affairs,https://genius.com/Journiie-illicit-affairs-lyrics
Fearless,https://genius.com/Charlie-morningstar-ai-fearless-lyrics
Look What You Made Me Do - Metal Version,https://genius.com/Leo-moracchioli-look-what-you-made-me-do-metal-version-lyrics
Cardigan,https://genius.com/Charlie-morningstar-ai-cardigan-lyrics
Lavender Haze,https://genius.com/Midnite-string-quartet-lavender-haze-lyrics
Our Song (Rhapsody Exclusive),https://genius.com/Taylor-swift-our-song-rhapsody-exclusive-lyrics
Enchanted,https://genius.com/Midnite-string-quartet-enchanted-lyrics
The man (original studio ver.),https://genius.com/Taylor-swift-the-man-original-studio-ver-lyrics
Paper Rings (Slowed),https://genius.com/Journiie-paper-rings-slowed-lyrics
Safe and Sound (Live at the Rialto),https://genius.com/Kellimarie-safe-and-sound-live-at-the-rialto-lyrics
Cruel Summer,https://genius.com/Jessica-boudreaux-cruel-summer-lyrics
Shake It Off,https://genius.com/Vitamin-string-quartet-shake-it-off-lyrics
Look What You Made Me Do (Karaoke Version),https://genius.com/Taylor-swift-look-what-you-made-me-do-karaoke-version-lyrics
Fortnight,https://genius.com/Call-it-off-fortnight-lyrics
King of My Heart (Karaoke Version),https://genius.com/Taylor-swift-king-of-my-heart-karaoke-version-lyrics
Clean (Karaoke Version),https://genius.com/Taylor-swift-clean-karaoke-version-lyrics
Long Live,https://genius.com/Journiie-long-live-lyrics
Clean,https://genius.com/Journiie-clean-lyrics
Gorgeous (Karaoke Version),https://genius.com/Taylor-swift-gorgeous-karaoke-version-lyrics
I Wish You Would,https://genius.com/Ashli-willow-i-wish-you-would-lyrics
The Water Waits For Me,https://genius.com/Oliver-davidson-the-water-waits-for-me-lyrics
Enchanted,https://genius.com/Custom-wood-burning-enchanted-lyrics
​ttwily,https://genius.com/Yunha-ttwily-lyrics
Our Song,https://genius.com/Journiie-our-song-lyrics
Timeless,https://genius.com/Journiie-timeless-lyrics
Teardrops on My Guitar (Rhapsody Exclusive),https://genius.com/Taylor-swift-teardrops-on-my-guitar-rhapsody-exclusive-lyrics
Welcome To New York (Karaoke Version),https://genius.com/Taylor-swift-welcome-to-new-york-karaoke-version-lyrics
I Know Places,https://genius.com/Ashli-willow-i-know-places-lyrics
The Best Day,https://genius.com/Journiie-the-best-day-lyrics
Snow on the Beach,https://genius.com/Vitamin-string-quartet-snow-on-the-beach-lyrics
willow,https://genius.com/Vitamin-string-quartet-willow-lyrics
volátiles,https://genius.com/Telesqui-volatiles-lyrics
Don’t Blame Me,https://genius.com/Vitamin-string-quartet-dont-blame-me-lyrics
Clean (Live from Arlington),https://genius.com/Taylor-swift-clean-live-from-arlington-lyrics
Don’t Blame Me (Karaoke Version),https://genius.com/Taylor-swift-dont-blame-me-karaoke-version-lyrics
Fortnight - Cover,https://genius.com/Ruggero-fortnight-cover-lyrics
Cruel Summer - Violin Version,https://genius.com/Longviolin-cruel-summer-violin-version-lyrics
Wildest Dreams,https://genius.com/Rigano-wildest-dreams-lyrics
I Can Do It With A Broken Heart*,https://genius.com/Makenzie-jade-i-can-do-it-with-a-broken-heart-lyrics
Last Kiss,https://genius.com/Journiie-last-kiss-lyrics
Getaway Car (Karaoke Version),https://genius.com/Taylor-swift-getaway-car-karaoke-version-lyrics
fortnight (acoustic),https://genius.com/Sapphire-uk-fortnight-acoustic-lyrics
Blank Space,https://genius.com/Call-it-off-blank-space-lyrics
Delicate,https://genius.com/Charlie-morningstar-ai-delicate-lyrics
End Game (Karaoke Version),https://genius.com/Taylor-swift-end-game-karaoke-version-lyrics
"1 step forward, 3 steps back (Clean Version)",https://genius.com/Olivia-rodrigo-1-step-forward-3-steps-back-clean-version-lyrics
Dancing with Our Hands Tied (Karaoke Version),https://genius.com/Taylor-swift-dancing-with-our-hands-tied-karaoke-version-lyrics
Shake It Off,https://genius.com/Todd-barriage-shake-it-off-lyrics
down bad x down bad,https://genius.com/Barbiecorpse-down-bad-x-down-bad-lyrics
Fortnight (Remake),https://genius.com/Daniostar-fortnight-remake-lyrics
Speak Now,https://genius.com/Charlie-morningstar-ai-speak-now-lyrics
Bad Blood,https://genius.com/Vitamin-string-quartet-bad-blood-lyrics
Taylor Swift - Long Live/New Year’s Day/The Manuscript (Live from The Eras Tour Vancouver N3),https://genius.com/Taylor-swift-taylor-swift-long-live-new-years-day-the-manuscript-live-from-the-eras-tour-vancouver-n3-lyrics
Cardigan / August / Betty - Cover,https://genius.com/Paz-carrara-cardigan-august-betty-cover-lyrics
Bad Blood (Karaoke Version),https://genius.com/Taylor-swift-bad-blood-karaoke-version-lyrics
​willow,https://genius.com/Midnite-string-quartet-willow-lyrics
New Year’s Day (Karaoke Version),https://genius.com/Taylor-swift-new-years-day-karaoke-version-lyrics
the last great american dynasty (Radio Edit),https://genius.com/Taylor-swift-the-last-great-american-dynasty-radio-edit-lyrics
You Need to Calm Down,https://genius.com/Vitamin-string-quartet-you-need-to-calm-down-lyrics
"You’re on your own, kid - Cover",https://genius.com/Minerva-arg-youre-on-your-own-kid-cover-lyrics
Blank Space,https://genius.com/Girlyteen-blank-space-lyrics
Fortnight,https://genius.com/Vitamin-string-quartet-fortnight-lyrics
Ours (Live from Arlington),https://genius.com/Taylor-swift-ours-live-from-arlington-lyrics
Wildest Dreams (Karaoke Version),https://genius.com/Taylor-swift-wildest-dreams-karaoke-version-lyrics
The Man (BM2025),https://genius.com/Taylor-swift-the-man-bm2025-lyrics
​this is me trying,https://genius.com/Journiie-this-is-me-trying-lyrics
Lover,https://genius.com/Midnite-string-quartet-lover-lyrics
My tears ricochet,https://genius.com/Charlie-morningstar-ai-my-tears-ricochet-lyrics
Our Thong (Live From Sohoe),https://genius.com/Virgin-cupcakke-remixes-our-thong-live-from-sohoe-lyrics
Should’ve Said No (Rhapsody Exclusive),https://genius.com/Taylor-swift-shouldve-said-no-rhapsody-exclusive-lyrics
22,https://genius.com/Call-it-off-22-lyrics
You Belong With Me,https://genius.com/Call-it-off-you-belong-with-me-lyrics
Style,https://genius.com/Midnite-string-quartet-style-lyrics
Spotlight,https://genius.com/Taylor-swift-spotlight-lyrics
So It Goes... (Karaoke Version),https://genius.com/Taylor-swift-so-it-goes-karaoke-version-lyrics
Out of the Woods (Karaoke Version),https://genius.com/Taylor-swift-out-of-the-woods-karaoke-version-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Vitamin-string-quartet-we-are-never-ever-getting-back-together-lyrics
Wildest Dreams,https://genius.com/Lana-scott-wildest-dreams-lyrics
I Knew You Were Trouble,https://genius.com/Vitamin-string-quartet-i-knew-you-were-trouble-lyrics
Eyes Open,https://genius.com/Vitamin-string-quartet-eyes-open-lyrics
peace (Radio Edit),https://genius.com/Taylor-swift-peace-radio-edit-lyrics
Lavender Haze (Felix Jaehn Remix) [Mixed],https://genius.com/Taylor-swift-and-felix-jaehn-lavender-haze-felix-jaehn-remix-mixed-lyrics
Shake It Off,https://genius.com/Ashli-willow-shake-it-off-lyrics
This Is Why We Can’t Have Nice Things (Karaoke Version),https://genius.com/Taylor-swift-this-is-why-we-cant-have-nice-things-karaoke-version-lyrics
I Did Something Bad (Karaoke Version),https://genius.com/Taylor-swift-i-did-something-bad-karaoke-version-lyrics
I Knew You Were Trouble,https://genius.com/Kontrollverlust-i-knew-you-were-trouble-lyrics
You Are In Love (Karaoke Version),https://genius.com/Taylor-swift-you-are-in-love-karaoke-version-lyrics
"Would’ve, Could’ve, Should’ve (Cover)",https://genius.com/Awksin-wouldve-couldve-shouldve-cover-lyrics
How You Get the Girl (Karaoke Version),https://genius.com/Taylor-swift-how-you-get-the-girl-karaoke-version-lyrics
New Romantics (Karaoke Version),https://genius.com/Taylor-swift-new-romantics-karaoke-version-lyrics
Look What You Made Me Do,https://genius.com/Vitamin-string-quartet-look-what-you-made-me-do-lyrics
Blank Space,https://genius.com/Pomplamoose-blank-space-lyrics
Wildest Dreams,https://genius.com/Hannah-trager-wildest-dreams-lyrics
All Too Well - Cover,https://genius.com/Camila-de-rosa-all-too-well-cover-lyrics
Look what you made me do - Cover,https://genius.com/Juli-savioli-look-what-you-made-me-do-cover-lyrics
But Daddy I Love Him,https://genius.com/Call-it-off-but-daddy-i-love-him-lyrics
The Black Dog,https://genius.com/Call-it-off-the-black-dog-lyrics
I Know Places (Karaoke Version),https://genius.com/Taylor-swift-i-know-places-karaoke-version-lyrics
Willow,https://genius.com/Longestsoloever-willow-lyrics
Marjorie - Cover,https://genius.com/Various-artists-marjorie-cover-lyrics
Lover,https://genius.com/Big-heaven-lover-lyrics
You Belong With Me,https://genius.com/Youthyear-you-belong-with-me-lyrics
